CODIGO;NOMBRE CRUCE;TRAMO;SENTIDO;DESDE;HASTA;LATITUD;LONGITUD
16042757; C. CAPITAN CORTES;Uria-Villa de Rota;Uria;05/09/2019;12/09/2019;40,47629;-3,65326
16042757; C. CAPITAN CORTES;Uria-Villa de Rota;Uria;14/08/2019;21/08/2019;40,47629;-3,65326
16042758; C. CAPITAN CORTES;Uria-Villa de Rota;Villa de Rota;05/09/2019;12/09/2019;40,47626;-3,65329
16042758; C. CAPITAN CORTES;Uria-Villa de Rota;Villa de Rota;14/08/2019;21/08/2019;40,47626;-3,65329
16043170; C. MAR CASPIO;Mar de Kara-Liberación;Liberación;06/09/2019;13/09/2019;40,47323333;-3,64355
16043170; C. MAR CASPIO;Mar de Kara-Liberación;Liberación;21/08/2019;28/08/2019;40,47323333;-3,64355
16043173; C. MAR NEGRO;Mar Menor-Mar de las Antillas;Mar de las Antillas;06/09/2019;13/09/2019;40,47386667;-3,643783333
16043173; C. MAR NEGRO;Mar Menor-Mar de las Antillas;Mar de las Antillas;14/08/2019;21/08/2019;40,47386667;-3,643783333
16043405; Av. VIRGEN DEL CARMEN;Ctra.de la Estación de Hortaleza-Uria;Ctra.de la Estación de Hortaleza;09/09/2019;16/09/2019;40,47337;-3,6555
16043405; Av. VIRGEN DEL CARMEN;Ctra.de la Estación de Hortaleza-Uria;Ctra.de la Estación de Hortaleza;19/08/2019;26/08/2019;40,47337;-3,6555
16043406; Av. VIRGEN DEL CARMEN;Ctra.de la Estación de Hortaleza-Uria;Uria;09/09/2019;16/09/2019;40,47337;-3,6555
16043406; Av. VIRGEN DEL CARMEN;Ctra.de la Estación de Hortaleza-Uria;Uria;19/08/2019;26/08/2019;40,47337;-3,6555
16051818; Carretera CARRETERA DE ACCESO A LA ESTACION DE HORTALEZA;Dona Guiomar-Carrion de los Condes;Dona Guiomar;12/07/2019;19/07/2019;40,4766;-3,65437
16051819; Carretera CARRETERA DE ACCESO A LA ESTACION DE HORTALEZA;Dona Guiomar-Carrion de los Condes;Carrion de los Condes;12/07/2019;19/07/2019;40,4766;-3,65437
16052388; C. PURCHENA;Roquetas de Mar-Alicun;Alicun;07/08/2019;14/08/2019;40,48024;-3,66176
16052389; C. PURCHENA;Roquetas de Mar-Alicun;Velez Rubio;05/09/2019;12/09/2019;40,48024;-3,66176
16061622; Av. ALCALDE CONDE DE MAYALDE;Infanta Catalina Micaela-Princesa de Eboli;Infanta Catalina Micaela;19/06/2019;26/06/2019;40,49049;-3,65396
16061622; Av. ALCALDE CONDE DE MAYALDE;Infanta Catalina Micaela-Princesa de Eboli;Infanta Catalina Micaela;26/06/2019;03/07/2019;40,49049;-3,65396
16061623; Av. ALCALDE CONDE DE MAYALDE;Infanta Catalina Micaela-Princesa de Eboli;Princesa de Eboli;19/06/2019;26/06/2019;40,49049;-3,65396
16061623; Av. ALCALDE CONDE DE MAYALDE;Infanta Catalina Micaela-Princesa de Eboli;Princesa de Eboli;26/06/2019;03/07/2019;40,49049;-3,65396
16061626; Av. ALCALDE MORENO TORRES;Camino Fuente de la Mora-Plaza del Alcalde Moreno Torres;Plaza del Alcalde Moreno Torres;19/06/2019;26/06/2019;40,48735;-3,65803
16061627; Av. ALCALDE MORENO TORRES;Camino Fuente de la Mora-Plaza del Alcalde Moreno Torres;Camino Fuente de la Mora;19/06/2019;26/06/2019;40,48784;-3,65778
16061646; C. AMERICO CASTRO;Isabel Clara Eugenia-Principe Carlos;Isabel Clara Eugenia;19/06/2019;26/06/2019;40,49482;-3,65523
16061647; C. AMERICO CASTRO;Isabel Clara Eugenia-Principe Carlos;Principe Carlos;19/06/2019;26/06/2019;40,49482;-3,65523
16061650; C. ANA DE AUSTRIA;Avenida Niceto Alcala Zamora-Padres Dominicos;Avenida Niceto Alcala Zamora;19/06/2019;26/06/2019;40,4999;-3,65347
16061651; C. ANA DE AUSTRIA;Avenida Niceto Alcala Zamora-Padres Dominicos;Padres Dominicos;19/06/2019;26/06/2019;40,4999;-3,65347
16061921;CENTRAL Av. DE LAS FUERZAS ARMADAS;Glorieta Isidro Gonzalez Velazquez-Juan Antonio Samaranch;Glorieta Isidro Gonzalez Velazquez;02/07/2019;09/07/2019;40,48227;-3,62222
16061922;CENTRAL Av. DE LAS FUERZAS ARMADAS;Glorieta Isidro Gonzalez Velazquez-Juan Antonio Samaranch;Juan Antonio Samaranch;02/07/2019;09/07/2019;40,48227;-3,62222
16061924;LATERAL Av. DE LAS FUERZAS ARMADAS;Glorieta Isidro Gonzalez Velazquez-Juan Antonio Samaranch;Juan Antonio Samaranch;02/07/2019;09/07/2019;40,48227;-3,62222
16062069; C. GREGORIO SANCHEZ HERRAEZ;Avenida Barranquilla-Via de los Poblados;Avenida Barranquilla;24/07/2019;31/07/2019;40,47712;-3,63751
16062185; C. MANUEL POMBO ANGULO;Padres Dominicos-Puente del Encinar;Padres Dominicos;06/08/2019;13/08/2019;40,50717;-3,65361
16062186; C. MANUEL POMBO ANGULO;Padres Dominicos-Puente del Encinar;Puente del Encinar;06/08/2019;13/08/2019;40,50717;-3,65361
16062202; C. MARIA DE PORTUGAL;Leonor de Austria-Margarita de Parma;Margarita de Parma;07/08/2019;14/08/2019;40,49765;-3,66319
16062266; Av. NICETO ALCALA ZAMORA;Americo Castro-Vicente Blasco Ibanez;Americo Castro;06/08/2019;13/08/2019;40,49631;-3,65244
16062267; Av. NICETO ALCALA ZAMORA;Americo Castro-Vicente Blasco Ibanez;Vicente Blasco Ibanez;06/08/2019;13/08/2019;40,49626;-3,65241
16062270; Av. NICETO ALCALA ZAMORA;Isabel de Valois-Maria Tudor;Maria Tudor;06/08/2019;13/08/2019;40,49932;-3,65718
16062271; Av. NICETO ALCALA ZAMORA;Isabel de Valois-Maria Tudor;Isabel de Valois;06/08/2019;13/08/2019;40,49936;-3,65721
16062646; Av. ALCALDE CONDE MAYALDE;Prínicipe Carlos-Avenida Niceto Alcalá Zamora;Prínicipe Carlos;13/08/2019;20/08/2019;40,49281667;-3,65175
16062647; Av. ALCALDE CONDE MAYALDE;Prínicipe Carlos-Avenida Niceto Alcalá Zamora;Avenida Niceto Alcalá Zamora;13/08/2019;20/08/2019;40,49278333;-3,651783333
16062988; Camino FUENTE DE LA MORA;Avenida de Manuel Azaña-Avenida de Manoteras;Avenida de Manuel Azaña;05/09/2019;12/09/2019;40,4855;-3,66085
16062988; Camino FUENTE DE LA MORA;Avenida de Manuel Azaña-Avenida de Manoteras;Avenida de Manuel Azaña;14/08/2019;21/08/2019;40,4855;-3,66085
16062989; Camino FUENTE DE LA MORA;Avenida de Manuel Azaña-Avenida de Manoteras;Avenida de Manoteras;05/09/2019;12/09/2019;40,48546667;-3,660766667
16062995; Av. FUERZAS ARMADAS;José Grases Riera-Eduardo Haro Tecglen;Eduardo Haro Tecglen;07/08/2019;14/08/2019;40,48527;-3,63072
16062996; Av. FUERZAS ARMADAS;José Grases Riera-Eduardo Haro Tecglen;José Grases Riera;07/08/2019;14/08/2019;40,48523;-3,6307
16062999; Av. FUERZAS ARMADAS (LATERAL);Alejandro de la Sota-Francisco Umbral;Alejandro de la Sota;07/08/2019;14/08/2019;40,4821;-3,6229
16063236; C. OÑA;Infanta María-Vicente Blasco Ibañez;Vicente Blasco Ibañez;06/09/2019;13/09/2019;40,48975;-3,66254
16063236; C. OÑA;Infanta María-Vicente Blasco Ibañez;Vicente Blasco Ibañez;20/08/2019;27/08/2019;40,48975;-3,66254
17010371; C. EDUARDO BARREIROS;Laguna de Rodrigo-Alcocer;Alcocer;14/11/2019;21/11/2019;40,35069;-3,70496
17010372; C. EDUARDO BARREIROS;Laguna de Rodrigo-Alcocer;Laguna de Rodrigo;14/11/2019;21/11/2019;40,35069;-3,70496
17011125; C. VILLALONSO;Potes-Puebla de Sanabria;Puebla de Sanabria;14/11/2019;21/11/2019;40,34935;-3,7124
17011126; C. VILLALONSO;Potes-Puebla de Sanabria;Potes;14/11/2019;21/11/2019;40,34935;-3,7124
17012016; Paseo. FERROVIARIOS, LOS;Nuno Gomez-Paseo Alberto Palacios;Nuno Gomez;17/07/2019;24/07/2019;40,34381;-3,71746
17012017; Paseo. FERROVIARIOS, LOS;Nuno Gomez-Paseo Alberto Palacios;Paseo Alberto Palacios;17/07/2019;24/07/2019;40,34381;-3,71746
17012396; Av. REAL DE PINTO;Gregorio Ortiz-Pedro Jimenez;Gregorio Ortiz;30/07/2019;06/08/2019;40,34378;-3,70715
17012397; Av. REAL DE PINTO;Gregorio Ortiz-Pedro Jimenez;Pedro Jimenez;30/07/2019;06/08/2019;40,34378;-3,70715
17012400; Av. REAL DE PINTO;San Cesareo-La Resina;San Cesareo;30/07/2019;06/08/2019;40,3361;-3,71136
17012401; Av. REAL DE PINTO;San Cesareo-La Resina;La Resina;30/07/2019;06/08/2019;40,33613;-3,7114
17012402;Lateral Av. REAL DE PINTO;San Cesareo-La Resina;San Cesareo;30/07/2019;06/08/2019;40,33601;-3,7113
17012403;Lateral Av. REAL DE PINTO;San Cesareo-La Resina;La Resina;30/07/2019;06/08/2019;40,33618;-3,71146
17012410; C. RESINA, LA;San Eustaquio-San Erasmo;San Tarsicio;30/07/2019;06/08/2019;40,33593;-3,70495
17012411; C. RESINA, LA;San Eustaquio-San Erasmo;San Erasmo;30/07/2019;06/08/2019;40,33593;-3,70495
17012485; C. SAN DALMACIO;Andalucia-San Norberto;Andalucia;31/07/2019;07/08/2019;40,34355;-3,6953
17012486; C. SAN DALMACIO;Andalucia-San Norberto;San Norberto;31/07/2019;07/08/2019;40,34355;-3,6953
17012967; Paseo. FERROVIARIOS;Puerto Lápice-Sulfato;Puerto Lápice;31/07/2019;07/08/2019;40,34769;-3,71552
17012968; Paseo. FERROVIARIOS;Puerto Lápice-Sulfato;Sulfato;31/07/2019;07/08/2019;40,34769;-3,71552
17031105; Av. ROSALES;Americo-Euskalduna;Euskalduna;22/04/2019;29/04/2019;40,3566;-3,68133
17032947; C. ESTEFANITA;Zafiro-Bario;Bario;31/07/2019;07/08/2019;40,34846667;-3,675983333
17032948; C. ESTEFANITA;Zafiro-Bario;Zafiro;31/07/2019;07/08/2019;40,3485;-3,675966667
17033410; C. ZAFIRO;Avenida de los Rosales-Estefanita;Estefanita;22/04/2019;29/04/2019;40,34906667;-3,675916667
17033411; C. ZAFIRO;Avenida de los Rosales-Estefanita;Avenida de los Rosales;22/04/2019;29/04/2019;40,34895;-3,675833333
17040882; Carretera VILLAVERDE A VALLECAS M-602;Avenida de Los Rosales-La Alianza;Avenida de Los Rosales;14/11/2019;21/11/2019;40,35975;-3,68296
17040883; Carretera VILLAVERDE A VALLECAS M-602;Avenida de Los Rosales-La Alianza;La Alianza;14/11/2019;21/11/2019;40,35979;-3,683
17040884; Carretera VILLAVERDE A VALLECAS M-602;Villafuerte-Villarrosa;Villafuerte;14/11/2019;21/11/2019;40,35344;-3,68983
17040885; Carretera VILLAVERDE A VALLECAS M-602;Villafuerte-Villarrosa;Villarrosa;14/11/2019;21/11/2019;40,35343;-3,68989
17042056; C. GRAN VIA DE VILLAVERDE;AV. ANDALUCIA-C LEONOR GONGORA;AV. ANDALUCIA;09/07/2019;16/07/2019;40,34615;-3,69163
17042057; C. GRAN VIA DE VILLAVERDE;AV. ANDALUCIA-C LEONOR GONGORA;C LEONOR GONGORA;09/07/2019;16/07/2019;40,34615;-3,69163
17042296; Av. OROVILLA;Dulzura-Alianza;Dulzura;25/07/2019;01/08/2019;40,35822;-3,68955
17042297; Av. OROVILLA;Dulzura-Alianza;Alianza;25/07/2019;01/08/2019;40,35815;-3,68959
17051173; C. ALCOCER;Arechavaleta-Virgen de los Desemparados;Virgen de los Desemparados;22/05/2019;29/05/2019;40,34985;-3,69818
17051174; C. ALCOCER;Arechavaleta-Virgen de los Desemparados;Arechavaleta;22/05/2019;29/05/2019;40,34985;-3,69818
17052613; C. VIRGEN DE LOS DESAMPARADOS, LA;Anoeta-Alcocer;Alcocer;31/07/2019;07/08/2019;40,35143;-3,69882
17052614; C. VIRGEN DE LOS DESAMPARADOS, LA;Anoeta-Alcocer;Anoeta;31/07/2019;07/08/2019;40,35158;-3,69887
18010758; C. REAL DE ARGANDA M-303;Plaza Juan de Malasana-Serrania de Ronda;Serrania de Ronda;14/01/2019;21/01/2019;40,37963;-3,62056
18010759; C. REAL DE ARGANDA M-303;Plaza Juan de Malasana-Serrania de Ronda;Juan de Malasana;14/01/2019;21/01/2019;40,37963;-3,62056
18010760; C. REAL DE ARGANDA M-303;Poza de la Sal-Cirilo Martinez Novillo;Cirilo Martinez Novillo;14/01/2019;21/01/2019;40,37717;-3,60653
18010761; C. REAL DE ARGANDA M-303;Poza de la Sal-Cirilo Martinez Novillo;Poza de la Sal;14/01/2019;21/01/2019;40,37707;-3,60655
18010762; C. REAL DE ARGANDA M-303;Puerto de Reinosa-Enrique Garcia Alvarez;Enrique Garcia Alvarez;14/01/2019;21/01/2019;40,37934;-3,61502
18010763; C. REAL DE ARGANDA M-303;Puerto de Reinosa-Enrique Garcia Alvarez;Puerto de Reinosa;14/01/2019;21/01/2019;40,37934;-3,61502
18011090; C. PUERTO DE PORZUNA;Alberto Marcos-Francisco de la fuente;Arturo Marcos;14/01/2019;21/01/2019;40,37502;-3,62216
18011091; C. PUERTO DE PORZUNA;Alberto Marcos-Francisco de la fuente;Francisco de la fuente;14/01/2019;21/01/2019;40,37502;-3,62216
18011110; C. SAN JAIME;Sierra de Guadalupe-Plaza de San Jaime;Sierra de Guadalupe;14/01/2019;21/01/2019;40,3811;-3,62497
18011111; C. SAN JAIME;Sierra de Guadalupe-Plaza de San Jaime;Plaza de San Jaime;14/01/2019;21/01/2019;40,3811;-3,62497
18011759; C. CABEZA MESADA;Rozas de Puerto Real-Martin Munoz de las Pesadas;Rozas de Puerto Real;26/06/2019;03/07/2019;40,37506;-3,62797
18011760; C. CABEZA MESADA;Rozas de Puerto Real-Martin Munoz de las Pesadas;Martin Munoz de las Pesadas;26/06/2019;03/07/2019;40,37506;-3,62797
18011765; C. CAMINO DE HORMIGUERAS;Casas de Miravete-Gonzalez Davila;Casas de Miravete;14/01/2019;21/01/2019;40,37523;-3,64115
18011766; C. CAMINO DE HORMIGUERAS;Casas de Miravete-Gonzalez Davila;Gonzalez Davila;14/01/2019;21/01/2019;40,37523;-3,64115
18011775; C. CAMINO DEL POZO DEL TIO RAIMUNDO;Camino de Hormigueras-Gamonal;Gamonal;15/01/2019;22/01/2019;40,37211;-3,64839
18011776; C. CAMINO DEL POZO DEL TIO RAIMUNDO;Camino de Hormigueras-Gamonal;Camino de Hormigueras;15/01/2019;22/01/2019;40,37203;-3,64835
18011777; C. CAMINO DEL POZO DEL TIO RAIMUNDO;Luis I-Viridiana;Luis I;27/06/2019;04/07/2019;40,3736;-3,65072
18011778; C. CAMINO DEL POZO DEL TIO RAIMUNDO;Luis I-Viridiana;Viridiana;27/06/2019;04/07/2019;40,37358;-3,65068
18011975; Av. ENSANCHE DE VALLECAS;Fernando Chueca Goitia-Avenida Gran Via del Sureste;Fernando Chueca Goitia;09/07/2019;16/07/2019;40,36031;-3,59349
18011976; Av. ENSANCHE DE VALLECAS;Fernando Chueca Goitia-Avenida Gran Via del Sureste;Avenida Gran Via del Sureste;09/07/2019;16/07/2019;40,36056;-3,59299
18012003; C. FELIPE ALVAREZ;Manuel Pavia-Francisco Fatou;Francisco Fatou;15/01/2019;22/01/2019;40,38223;-3,62289
18012004; C. FELIPE ALVAREZ;Manuel Pavia-Francisco Fatou;Manuel Pavia;15/01/2019;22/01/2019;40,38223;-3,62289
18012031; Av. GAVIA;Fresno de Cantespino-Mazateron;Fresno de Cantespino;09/07/2019;16/07/2019;40,37665;-3,60889
18012032; Av. GAVIA;Fresno de Cantespino-Mazateron;Mazateron;09/07/2019;16/07/2019;40,37633;-3,60871
18012033; Av. GAVIA;Puentedey-Ensanche de Vallecas;Puentedey;15/01/2019;22/01/2019;40,36955;-3,61485
18012034; Av. GAVIA;Puentedey-Ensanche de Vallecas;Ensanche de Vallecas;15/01/2019;22/01/2019;40,36943;-3,61465
18012062; Av. GRAN VIA SURESTE;Arte Pop-Avenida Cerro Milano;Avenida Cerro Milano;12/07/2019;19/07/2019;40,36422;-3,58778
18012063; Av. GRAN VIA SURESTE;Arte Pop-Avenida Cerro Milano;Arte Pop;12/07/2019;19/07/2019;40,36422;-3,58778
18012218; Av. MAYORAZGO;Avenida de la Gavia-Alto de la Sartenilla;Alto de la Sartenilla;29/07/2019;05/08/2019;40,36324;-3,61842
18012219; Av. MAYORAZGO;Avenida de la Gavia-Alto de la Sartenilla;Avenida de la Gavia;29/07/2019;05/08/2019;40,36324;-3,61842
18012220; Av. MAYORAZGO;Puerto de Porzuna-Cincovillas;Cincovillas;15/01/2019;22/01/2019;40,36794;-3,62788
18012221; Av. MAYORAZGO;Puerto de Porzuna-Cincovillas;Puerto de Porzuna;15/01/2019;22/01/2019;40,36794;-3,62788
18012222; Av. MAYORAZGO;Villamanta-Talamanca del Jarama;Villamanta;29/07/2019;05/08/2019;40,36522;-3,62232
18012252; C. MONTES DE LA BARBANZA, LOS;La Suerte-Real de Arganda;La Suerte;29/07/2019;05/08/2019;40,37732;-3,61948
18012253; C. MONTES DE LA BARBANZA, LOS;La Suerte-Real de Arganda;Real de Arganda;29/07/2019;05/08/2019;40,37732;-3,61948
18012540; C. SIERRA DE GUADALUPE;Jesus del Pino-Pico Espigete;Siera Gador;29/07/2019;05/08/2019;40,38109;-3,62346
18012543; C. SIERRA GADOR;Sierra Alta-Puerto del Escudo;Puerto del Escudo;29/07/2019;05/08/2019;40,3801;-3,62224
18012578; C. VALDEREBOLLO;Honrubia-Almonte;Almonte;16/01/2019;23/01/2019;40,37175;-3,62775
18012579; C. VALDEREBOLLO;Honrubia-Almonte;Honrubia;16/01/2019;23/01/2019;40,37177;-3,62774
18012913; Av. DEL MAYORAZGO;Villamanta-Talamanca del Jarama;Talamanca del Jarama;29/07/2019;05/08/2019;40,36518333;-3,622233333
18013065; C. HONRUBIA;Valderrebollo-Bulevar Naturaleza;Valderrebollo;15/01/2019;22/01/2019;40,371;-3,62932
18013066; C. HONRUBIA;Valderrebollo-Bulevar Naturaleza;Bulevar Naturaleza;15/01/2019;22/01/2019;40,371;-3,62932
18013067; Camino HORMIGUERAS;Casas de Miravete-Torre de Don Miguel;Torre de Don Miguel;29/07/2019;05/08/2019;40,3745;-3,644033333
18013068; Camino HORMIGUERAS;Casas de Miravete-Torre de Don Miguel;Casas de Miravete;29/07/2019;05/08/2019;40,3745;-3,644033333
18013248; C. PEÑARANDA DE BRACAMONTE;Villamayor de Santiago-Fresno de Cantespino;Fresno de Cantespino;30/07/2019;06/08/2019;40,37398;-3,60519
18013249; C. PEÑARANDA DE BRACAMONTE;Villamayor de Santiago-Fresno de Cantespino;Villamayor de Santiago;30/07/2019;06/08/2019;40,37401;-3,60517
18013290; C. REAL DE ARGANDA;Enrique García Álvarez-Puentelarra;Puentelarra;29/07/2019;05/08/2019;40,37913333;-3,612516667
18013291; C. REAL DE ARGANDA;Enrique García Álvarez-Puentelarra;Enrique García Álvarez;29/07/2019;05/08/2019;40,37903333;-3,612483333
18013417;Central Av. ENSANCHE DE VALLECAS;Fernando Chueca Goitia-Gran Via del Sureste;Gran Via del Sureste;11/09/2019;18/09/2019;40,3607;-3,593523
18020350; Av. DEMOCRACIA;Avenida del Mediterraneo-Avenida Gran Via del Este;Avenida del Mediterraneo;16/01/2019;23/01/2019;40,38425;-3,62454
18020351; Av. DEMOCRACIA;Avenida del Mediterraneo-Avenida Gran Via del Este;Avenida Gran Via del Este;16/01/2019;23/01/2019;40,38429;-3,62451
18020515;Carril bus C. JESUS DEL PINO;San Jaime-Avenida de La Democracia;San Jaime;11/09/2019;18/09/2019;40,38277;-3,6249
18020516; C. JESUS DEL PINO;San Jaime-Avenida de La Democracia;Avenida de La Democracia;16/01/2019;23/01/2019;40,38284;-3,625
18020517; C. JESUS DEL PINO;San Jaime-Avenida de La Democracia;San Jaime;16/01/2019;23/01/2019;40,3827;-3,62487
18021781; C. CAMINO VASARES;Enrique Garcia Alvarez-Cesar Pastor Llopis;Cesar Pastor Llopis;27/06/2019;04/07/2019;40,38365;-3,61575
18022504; Av. SANTA EUGENIA;Fuenteespina-Poza de la Sal;Poza de la Sal;16/01/2019;23/01/2019;40,37851;-3,60846
18022505; Av. SANTA EUGENIA;Puentelarra-Virgen de las Vinas;Puentelarra;29/07/2019;05/08/2019;40,38073;-3,60958
18022506; Av. SANTA EUGENIA;Puentelarra-Virgen de las Vinas;Virgen de las Vinas;29/07/2019;05/08/2019;40,38073;-3,60958
19010352; Av. DEMOCRACIA;Bulevar Jose Prats-Avenida del Mediterraneo;Bulevar Jose Prats;30/01/2019;06/02/2019;40,39329;-3,61815
19010353; Av. DEMOCRACIA;Bulevar Jose Prats-Avenida del Mediterraneo;Avenida del Mediterraneo;30/01/2019;06/02/2019;40,39327;-3,61813
19010899; Av. AVENIDA GRAN VIA DEL ESTE;Titanio-Los Asteroides;Titanio;16/01/2019;23/01/2019;40,400831;-3,598299
19010900; Av. AVENIDA GRAN VIA DEL ESTE;Titanio-Los Asteroides;Los Asteroides;16/01/2019;23/01/2019;40,400831;-3,598299
19010907; Av. COMUNIDADES;Avenida de la Democracia-Minerva;Minerva;17/01/2019;24/01/2019;40,39556667;-3,614266667
19010908; Av. COMUNIDADES;Avenida de la Democracia-Minerva;Avenida de la Democracia;17/01/2019;24/01/2019;40,39556667;-3,614266667
19010982; Av. AURORA BOREAL;Dehesa de Vicalvaro-Minerva;Minerva;17/01/2019;24/01/2019;40,39928;-3,60442
19010983; Av. AURORA BOREAL;Dehesa de Vicalvaro-Minerva;Dehesa de Vicalvaro;17/01/2019;24/01/2019;40,39926;-3,60437
19011103; C. RIVAS;Avenida Gran Via del Este-Boyer;Avenida Gran Via del Este;17/01/2019;24/01/2019;40,40322;-3,59445
19011104; C. RIVAS;Avenida Gran Via del Este-Boyer;Boyer;17/01/2019;24/01/2019;40,40306;-3,59436
19011121; C. VIEJO DE VICALVARO;Plaza Alosno-Calahorra;Calahorra;17/01/2019;24/01/2019;40,40517;-3,61597
19011749; C. BOYER;Rivas-Cavilas;Cavilas;17/01/2019;24/01/2019;40,40213;-3,59132
19011750; C. BOYER;Rivas-Cavilas;Rivas;17/01/2019;24/01/2019;40,40215;-3,59131
19012136; Blvr. JOSE PRAT;Bulevar Indalecio Prieto-Cordel de Pavones;Bulevar Indalecio Prieto;25/07/2019;01/08/2019;40,397;-3,62162
19012137; Blvr. JOSE PRAT;Bulevar Indalecio Prieto-Cordel de Pavones;Cordel de Pavones;25/07/2019;01/08/2019;40,39709;-3,62174
19012138; Blvr. JOSE PRAT;Cordel de Pavones-Avenida de La Democracia;Avenida de La Democracia;21/01/2019;28/01/2019;40,39643;-3,61902
19012171; Carretera M-824;Acceso a ADIF-EMT;EMT;25/07/2019;01/08/2019;40,41532;-3,58057
19012172; Carretera M-824;Acceso a ADIF-EMT;Acceso a ADIF;25/07/2019;01/08/2019;40,41532;-3,58057
19012235; C. MINERVA;Molino Viejo-Dehesa de Vicalvaro;Dehesa de Vicalvaro;22/01/2019;29/01/2019;40,39588;-3,60689
19012236; C. MINERVA;Molino Viejo-Dehesa de Vicalvaro;Molino Viejo;22/01/2019;29/01/2019;40,3959;-3,60687
19012237; C. MINERVA;Titanio-Omega;Titanio;26/07/2019;02/08/2019;40,40135;-3,60111
19012238; C. MINERVA;Titanio-Omega;Omega;26/07/2019;02/08/2019;40,40138;-3,60112
19012372; C. PRAT;Alameda de la Fuente-Fuente de San Juan;Alameda de la Fuente;21/01/2019;28/01/2019;40,40098;-3,60897
19012373; C. PRAT;Alameda de la Fuente-Fuente de San Juan;Fuente de San Juan;21/01/2019;28/01/2019;40,40098;-3,60897
19020058; Paseo. ARTILLEROS;Calahorra-La Vicalvarada (Pz.);La Vicalvarada (Plaza);22/01/2019;29/01/2019;40,40889;-3,60972
19020059; Paseo. ARTILLEROS;Calahorra-La Vicalvarada (Pz.);Calahorra;22/01/2019;29/01/2019;40,40885;-3,60965
19020060; Paseo. ARTILLEROS;Villacarlos-San Cipriano;San Cipriano;22/01/2019;29/01/2019;40,40439;-3,60911
19020061; Paseo. ARTILLEROS;Villacarlos-San Cipriano;Villacarlos;22/01/2019;29/01/2019;40,40456;-3,60908
19020221; Av. CANILLEJAS A VICALVARO M-602;M-40-Plaza de La Vicalvarada;Plaza de La Vicalvarada;22/01/2019;29/01/2019;40,41052;-3,60975
19020222; Av. CANILLEJAS A VICALVARO M-602;M-40-Plaza de La Vicalvarada;M-40;22/01/2019;29/01/2019;40,4105;-3,60977
19020251; C. CASALARREINA;Alosno (Pz.)-Daroca;Alosno (Pz.);28/01/2019;04/02/2019;40,40723;-3,61603
19020252; C. CASALARREINA;Alosno (Pz.)-Daroca;Daroca;22/01/2019;29/01/2019;40,40725;-3,616
19020253; C. CASALARREINA;La Vicalvarada (Pz.)-Avenida Daroca;Avenida Daroca;28/01/2019;04/02/2019;40,40961;-3,61105
19020254; C. CASALARREINA;La Vicalvarada (Pz.)-Avenida Daroca;La Vicalvarada (Pz.);22/01/2019;29/01/2019;40,40955;-3,61087
19020337; Av. DAROCA;Casalarreina-Calahorra;Casalarreina;29/01/2019;05/02/2019;40,40745;-3,61456
19020338; Av. DAROCA;Casalarreina-Calahorra;Calahorra;29/01/2019;05/02/2019;40,40741;-3,61458
19021123; C. VILLABLANCA;Vereda del Pinar-Manantiales;Vereda del Pinar;22/01/2019;29/01/2019;40,4083;-3,60747
19021124; C. VILLABLANCA;Vereda del Pinar-Manantiales;Manantiales;22/01/2019;29/01/2019;40,40868;-3,60753
19022320; Paseo. PASEO DEL POLIDEPORTIVO;Vereda del Pinar-Plaza de la Juventud;Plaza de la Juventud;07/05/2019;14/05/2019;40,41023;-3,60667
19022321; Paseo. PASEO DEL POLIDEPORTIVO;Vereda del Pinar-Plaza de la Juventud;Vereda del Pinar;22/01/2019;29/01/2019;40,41023;-3,60667
19022594; C. VEREDA DEL PINAR;Anillo Verde-Arroyo del Juncal;Arroyo del Juncal;26/07/2019;02/08/2019;40,40968;-3,60759
19022595; C. VEREDA DEL PINAR;Anillo Verde-Arroyo del Juncal;Anillo Verde;26/07/2019;02/08/2019;40,40968;-3,60759
20011389; C. JULIAN CAMARILLO;Albadalejo-Jose Cubero Yiyo;Cronos;09/09/2019;16/09/2019;40,43868;-3,61672
20011390; C. JULIAN CAMARILLO;Albadalejo-Jose Cubero Yiyo;Avenida Canillejas a Vicalvaro;09/09/2019;16/09/2019;40,43877;-3,61686
20011618; C. ALBASANZ;Miguel Yuste-San Romualdo;San Romualdo;20/06/2019;27/06/2019;40,43895;-3,6226
20011619; C. ALBASANZ;Miguel Yuste-San Romualdo;Miguel Yuste;20/06/2019;27/06/2019;40,43895;-3,6226
20011836; C. CASTILLO DEL MADRIGAL DE LAS ALTAS TORRES;Castillo de Arevalo-Castillo de Simancas;Castillo de Simancas;14/03/2019;21/03/2019;40,42857;-3,62807
20011837; C. CASTILLO DEL MADRIGAL DE LAS ALTAS TORRES;Castillo de Arevalo-Castillo de Simancas;Castillo de Arevalo;29/03/2019;05/04/2019;40,42857;-3,62802
20011895; C. CRONOS;Julian Camarillo-Cronos (Pz.);Julian Camarillo;16/07/2019;23/07/2019;40,43883;-3,61912
20011896; C. CRONOS;Julian Camarillo-Cronos (Pz.);Cronos (Pz.);16/07/2019;23/07/2019;40,43883;-3,61912
20011972; C. EMILIO MUNOZ;Santa Leonor-Alfonso Gomez;Santa Leonor;02/07/2019;09/07/2019;40,43313;-3,62626
