CODIGO;NOMBRE CRUCE;TRAMO;SENTIDO;DESDE;HASTA;LATITUD;LONGITUD
11020458; C. GENERAL RICARDOS;Azabache-San Patricio;San Patricio;07/10/2020;14/10/2020;40,39206;-3,72546
11020660; Av. OPORTO;Avenida de Abrantes-Plaza Fernandez Ladreda;Avenida de Abrantes;07/10/2020;14/10/2020;40,38522;-3,71869
11020662; Av. OPORTO;Camino Viejo Leganes-Glorieta Valle de Oro;Valle de Oro;07/10/2020;14/10/2020;40,38682;-3,72887
11020862; C. VALLE DE ORO;Portalegre-Argeso;Argeso;08/10/2020;15/10/2020;40,38721;-3,72496
11020863; C. VALLE DE ORO;Portalegre-Argeso;Portalegre;08/10/2020;15/10/2020;40,38721;-3,72496
11020928;  Avenida de Oporto;Elvas-Portalegre;Elvas;06/10/2020;13/10/2020;40,38562;-372434
11020929;  Avenida de Oporto;Elvas-Portalegre;Portalegre;06/10/2020;13/10/2020;40,38578;-372431
11021120; C. VIA, LA;Fernandez Ladreda (Pz.)-Santa Lucrecia;Santa Lucrecia;08/10/2020;15/10/2020;40,38579;-3,7188
11021346; C. GENERAL RICARDOS;Avenida de Pedro Diez-Nicolas Morales;Nicolas Morales;19/05/2020;26/05/2020;40,39013;-3,72904
11021347; C. GENERAL RICARDOS;Avenida de Pedro Diez-Nicolas Morales;Avenida de Pedro Diez;19/05/2020;26/05/2020;40,39003;-3,72902
11021469; Av. OPORTO;Juan Francisco-General Ricardos;Juan Francisco;26/05/2020 13:29;02/06/2020 13:29;40,38836;-3,73106
11021470; Av. OPORTO;Juan Francisco-General Ricardos;General Ricardos;26/05/2020;02/06/2020;40,38833;-3,73104
11021585; C. VALLE DE ORO;Camino Viejo Leganes-Valle de Oro;Valle de Oro;02/06/2020;09/06/2020;40,38778;-3,7281
11022046; C. GLORIETA VALLE DE ORO;Avenida Oporto-General Ricardos;General Ricardos;23/06/2020 15:52;30/06/2020 15:52;40,38837;-3,73105
11022047; C. GLORIETA VALLE DE ORO;Avenida Oporto-General Ricardos;Avenida Oporto;23/06/2020;30/06/2020;40,38845;-3,73115
11022127; C. JACINTO VERDAGUER;Lola Membrives-Antonio Leyva;Lola Membrives;23/06/2020;30/06/2020;40,39591;-3,7155
11022128; C. JACINTO VERDAGUER;Lola Membrives-Antonio Leyva;Antonio Leyva;23/06/2020;30/06/2020;40,396;-3,71559
11022231; C Mercedes Arteaga;C VIRGEN DE BELEN-C RADIO;C RADIO;24/06/2020;01/07/2020;40,39147;-3,72282
11022232; C Mercedes Arteaga;C VIRGEN DE BELEN-C RADIO;C VIRGEN DE BELEN;24/06/2020;01/07/2020;40,39147;-3,72282
11022366; C. PORTALEGRE;La Via-Avenida de Oporto;Avenida de Oporto;23/06/2020;30/06/2020;40,38642;-3,7234
11022367; C. PORTALEGRE;La Via-Avenida de Oporto;La Via;23/06/2020;30/06/2020;40,38642;-3,7234
11022510; C. SANTA LUCRECIA;Antonio Leyva-La Via;La Via;23/06/2020;30/06/2020;40,38671;-3,71861
11022511; C. SANTA LUCRECIA;Antonio Leyva-La Via;Antonio Leyva;23/06/2020;30/06/2020;40,38671;-3,71861
11022601; C§ VIEJO DE LEGANES;Valle de Oro-Castro de Oro;Castro de Oro;23/06/2020;30/06/2020;40,38815;-3,72716
11023380;- Calle VALLE DEL ORO;Camino Viejo de Leganés-Doctor Espina;Doctor Espina;23/06/2020;30/06/2020;40,38786667;-3,72817
11023381;- Calle VALLE DEL ORO;Camino Viejo de Leganés-Doctor Espina;Camino Viejo de Leganés;23/06/2020;30/06/2020;40,38786667;-3,72817
11023393;- Calle VIA;Santa Lucrecia-Portalegre;Santa Lucrecia;23/06/2020;30/06/2020;40,38613333;-3,72005
11023394;- Calle VIA;Santa Lucrecia-Portalegre;Portalegre;23/06/2020;30/06/2020;40,38613333;-3,72005
11030395; Paseo. ERMITA DEL SANTO;San Ambrosio-Ponton San Isidro;Via Carpetana;08/10/2020;15/10/2020;40,40412;-3,72491
11030396; Paseo. ERMITA DEL SANTO;San Ambrosio-Ponton San Isidro;Ponton San Isidro;08/10/2020;15/10/2020;40,40412;-3,72491
11030459; C. GENERAL RICARDOS;Glorieta del Marques de Vadillo-Paseo del Quince de Mayo;Glorieta del Marques de Vadillo;08/10/2020;15/10/2020;40,39753;-3,71682
11030460; C. GENERAL RICARDOS;Glorieta del Marques de Vadillo-Paseo del Quince de Mayo;Paseo del Quince de Mayo;08/10/2020;15/10/2020;40,39745;-3,71684
11030650; C. OCA;General Ricardos-Avenida Nuestra Senora de Valvanera;Avenida Nuestra Senora de Valvanera;08/10/2020;15/10/2020;40,38879;-3,73225
11030872; C. VIA CARPETANA;Paseo Ermita del Santo-Caramuel;Paseo Ermita del Santo;08/10/2020;15/10/2020;40,40226;-3,72988
11030961; C. Vía Carpetana;Ateca-Avenida Nuestra Senora de Valvanera;Ateca;08/10/2020 0:00;15/10/2020 0:00;40,39343;-3,74028
11030962; C. Vía Carpetana;Ateca-Avenida Nuestra Senora de Valvanera;Avenida Nuestra Senora de Valvanera;08/10/2020;15/10/2020;40,39343;-3,74028
11031092; Paseo QUINCE DE MAYO;Julian Gonzalez-Santa Saturnina;Santa Saturnina;13/10/2020;20/10/2020;40,39801;-3,71919
11031093; Paseo QUINCE DE MAYO;Julian Gonzalez-Santa Saturnina;Julian Gonzalez;13/10/2020;20/10/2020;40,39811;-3,71917
11031913; Paseo DE LA ERMITA DEL SANTO;Calle Via Carpetana-Paseo del Quince de Mayo;Paseo del Quince de Mayo;25/06/2020;02/07/2020;40,39918;-3,72808
11031914; Paseo DE LA ERMITA DEL SANTO;Calle Via Carpetana-Paseo del Quince de Mayo;Calle Via Carpetana;25/06/2020;02/07/2020;40,39918;-3,72808
11031984; C ERVIGIO;C ALARICO-C AMALARICO;C AMALARICO;25/06/2020;02/07/2020;40,39463;-3,73145
11031985; C ERVIGIO;C ALARICO-C AMALARICO;C ALARICO;25/06/2020;02/07/2020;40,39463;-3,73145
11032481;Tunel C. SAN AMBROSIO;Paseo de la Ermita del Santo-M30;M30;25/06/2020;02/07/2020;40,40453;-3,72396
11032482;Lateral C. SAN AMBROSIO;Paseo de la Ermita del Santo-M30;M30;25/06/2020;02/07/2020;40,40453;-3,72396
11032633; C. ZAIDA;Fragata-Brihuega;Fragata;25/06/2020;02/07/2020;40,39452;-3,7359
11032634; C. ZAIDA;Fragata-Brihuega;Brihuega;25/06/2020;02/07/2020;40,39452;-3,7359
11033099;- Travesía IVAN DE VARGAS;Avenida del Manzanares-Paseo Ermita del Santo;Paseo Ermita del Santo;25/06/2020;02/07/2020;40,40281;-3,72395
11033100;- Travesía IVAN DE VARGAS;M-30-Paseo Ermita del Santo;Paseo Ermita del Santo;25/06/2020;02/07/2020;40,40284;-3,72394
11040405; C. EUGENIA DE MONTIJO;Avenida de Los Poblados-Plaza del Parterre;Plaza del Parterre;13/10/2020;20/10/2020;40,37609;-3,75053
11040461; C. GENERAL RICARDOS;Nuestra Senora de la Luz-Monsenor Oscar Romero;Monsenor Oscar Romero;13/10/2020;20/10/2020;40,38246;-3,7429
11040462; C. GENERAL RICARDOS;Nuestra Senora de la Luz-Monsenor Oscar Romero;Nuestra Senora de la Luz;13/10/2020;20/10/2020;40,3824;-3,74283
11040642; Av. NUESTRA SENORA DE FATIMA;Nuestra Senora de la Luz-Monsenor Oscar Romero;Nuestra Senora de la Luz;13/10/2020;20/10/2020;40,38376;-3,7472
11040643; Av. NUESTRA SENORA DE FATIMA;Nuestra Senora de la Luz-Monsenor Oscar Romero;Monsenor Oscar Romero;13/10/2020;20/10/2020;40,38374;-3,74724
11040651; C. OCA;General Ricardos-Avenida Nuestra Senora de Valvanera;General Ricardos;08/10/2020;15/10/2020;40,38861;-3,7323
11040652; C. OCA;Ramon Sainz-Blandon;Ramon Sainz;13/10/2020;20/10/2020;40,38898;-3,73943
11040653; C. OCA;Ramon Sainz-Blandon;Blandon;13/10/2020;20/10/2020;40,38898;-3,73943
11040706; Av. POBLADOS M-401;Consuelo Guzman-Eugenia de Montijo;Consuelo Guzman;13/10/2020;20/10/2020;40,37674;-3,75131
11040707; Av. POBLADOS M-401;Consuelo Guzman-Eugenia de Montijo;Eugenia de Montijo;13/10/2020;20/10/2020;40,37672;-3,75117
11040870; C. VIA CARPETANA;Avenida Nuestra Senora de Valvanera-La Laguna;La Laguna;19/10/2020;26/10/2020;40,39223;-3,74158
11040871; C. VIA CARPETANA;Avenida Nuestra Senora de Valvanera-La Laguna;Avenida Nuestra Senora de Valvanera;19/10/2020;26/10/2020;40,39223;-3,74158
11040963; C. Eugenia de Montijo;Avenida Nuestra Senora de Fatima-Paseo de Los Castellanos;Paseo de Los Castellanos;13/10/2020;20/10/2020;40,37762;-3,74889
11041040; C. GUABAIRO;Juan Alonso-Avenida Nuestra Senora de Fatima;Avenida Nuestra Senora de Fatima;14/10/2020;21/10/2020;40,38631;-3,7455
11041348; C. GENERAL RICARDOS;Monsenor Oscar Romero-Eugenia de Montijo;Monsenor Oscar Romero;19/05/2020;26/05/2020;40,38127;-3,74457
11041349; C. GENERAL RICARDOS;Monsenor Oscar Romero-Eugenia de Montijo;Eugenia de Montijo;19/05/2020;26/05/2020;40,38135;-3,74459
11041455; Av. NUESTRA SENORA DE FATIMA;Espinar-Juan Urosa;Espinar;26/05/2020;02/06/2020;40,38554;-3,74515
11041457; Av. NUESTRA SENORA DE FATIMA;Guabairo-Nuestra Senora de la Luz;Guabairo;26/05/2020;02/06/2020;40,38473;-3,74645
11041458; Av. NUESTRA SENORA DE FATIMA;Guabairo-Nuestra Senora de la Luz;Nuestra Senora de la Luz;26/05/2020;02/06/2020;40,38473;-3,74645
11041459; C. OCA;Laguna-Halcon;Halcon;26/05/2020;02/06/2020;40,38845;-3,74246
11041460; C. OCA;Laguna-Halcon;Laguna;26/05/2020;02/06/2020;40,38845;-3,74246
11041461; C. OCA;Pinzon-Tintas;Pinzon;26/05/2020;02/06/2020;40,38883;-3,74059
11041462; C. OCA;Pinzon-Tintas;Tintas;26/05/2020;02/06/2020;40,38883;-3,74059
11041814; C. CAROLINA PAINO;Eulalia Gil-Batalla de Torrijos;Batalla de Torrijos;24/06/2020;01/07/2020;40,38497;-3,74216
11041956; C. DOLORES ARMENGOT;Batalla de Torrijos-Eulalia Gil;Eulalia Gil;24/06/2020;01/07/2020;40,38523;-3,74144
11042106; C§ INGENIEROS;Glorieta del Ejercito-Juan Alonso;Juan Alonso;22/06/2020;29/06/2020;40,38725;-3,7463
11042107; C§ INGENIEROS;Juan Alonso-Nuestra Senora de la Luz;Nuestra Senora de la Luz;22/06/2020;29/06/2020;40,38574;-3,74881
11042108; C§ INGENIEROS;Juan Alonso-Nuestra Senora de la Luz;Juan Alonso;22/06/2020;29/06/2020;40,38574;-3,74881
11042256; Paseo. MUNOZ GRANDES;Avenida Nuestra Senora de Fatima-El Ejercito (Gt¦.);El Ejercito (Gt¦.);22/06/2020;29/06/2020;40,3871;-3,74359
11042257; Paseo. MUNOZ GRANDES;Eulalia Gil-Antolina Merino;La Laguna;22/06/2020;29/06/2020;40,38668;-3,74231
11042258; Paseo. MUNOZ GRANDES;Eulalia Gil-Antolina Merino;Avenida Nuestra Senora de Fatima;22/06/2020;29/06/2020;40,38668;-3,74231
11042259; Paseo. MUNOZ GRANDES;General Ricardos-Castrogeriz;General Ricardos;22/06/2020 16:25;29/06/2020 16:25;40,38523;-3,73978
11042260; Paseo. MUNOZ GRANDES;General Ricardos-Castrogeriz;Castrogeriz;22/06/2020 16:26;29/06/2020 16:26;40,38526;-3,74015
11042273; AV NUESTRA SE¥ORA DE FATIMA;CALLE DEL ESPINAR-PASEO MU¥OZ GRANDES;PASEO MU¥OZ GRANDES;22/06/2020 16:37;29/06/2020 16:37;40,38652;-3,74383
11042274; C. NUESTRA SENORA DE LA LUZ;Avenida Nuestra Senora de Fatima-Camino de los Ingenieros;Nuestra Senora de Fatima;22/06/2020 16:46;29/06/2020 16:46;40,38471;-3,74753
11042275; C. NUESTRA SENORA DE LA LUZ;Avenida Nuestra Senora de Fatima-Camino de los Ingenieros;Camino de los Ingenieros;22/06/2020;29/06/2020;40,38471;-3,74753
11042278; C. NUESTRA SENORA DE LA LUZ;Camino Ingenieros-Nuestra Senora de Fatima;Nuestra Senora de Fatima;22/06/2020;29/06/2020;40,38473;-3,74801
11042279; C. NUESTRA SENORA DE LA LUZ;Camino Ingenieros-Nuestra Senora de Fatima;Camino Ingenieros;22/06/2020;29/06/2020;40,38473;-3,74801
11042340; C. PINGšINO;Parque Eugenia de Montijo-Avenida Nuestra Senora de Fatima;Avenida Nuestra Senora de Fatima;22/06/2020;29/06/2020;40,37999;-3,75041
11042341; C. PINGUINO;Parque Eugenia de Montijo-Avenida Nuestra Senora de Fatima;Parque Eugenia de Montijo;22/06/2020;29/06/2020;40,37999;-3,75041
11050406; C. EUGENIA DE MONTIJO;Avenida de Los Poblados-Plaza del Parterre;Avenida de Los Poblados;13/10/2020;20/10/2020;40,37601;-3,75044
11050661; Av. OPORTO;Camino Viejo Leganes-Glorieta Valle de Oro;Camino Viejo Leganes;14/10/2020;21/10/2020;40,3866;-3,72888
11050704; Av. POBLADOS M-401;Carabanchel Bajo-Antonia Rodriguez Sacristan;Antonia Rodriguez Sacristan;14/10/2020;21/10/2020;40,37458;-3,74569
11050705; Av. POBLADOS M-401;Carabanchel Bajo-Antonia Rodriguez Sacristan;Carabanchel Bajo;14/10/2020;21/10/2020;40,37454;-3,74569
11050964; C. Eugenia de Montijo;Avenida Nuestra Senora de Fatima-Paseo de Los Castellanos;Avenida Nuestra Senora de Fatima;13/10/2020;20/10/2020;40,37753;-3,7488
11051498; Av. POBLADOS M-401;Belzunegui-Avenida de Abrantes;Belzunegui;26/05/2020;02/06/2020;40,37392;-3,73769
11051499; Av. POBLADOS M-401;Belzunegui-Avenida de Abrantes;Avenida de Abrantes;26/05/2020;02/06/2020;40,3739;-3,73773
11051500; Av. POBLADOS M-401;Eugenia de Montijo-Carabanchel Bajo;Antonia Rodriguez Sacristan;26/05/2020;02/06/2020;40,37641;-3,74912
11051501; Av. POBLADOS M-401;Eugenia de Montijo-Carabanchel Bajo;Eugenia de Montijo;26/05/2020;02/06/2020;40,37634;-3,74909
11051722; C. BELZUNEGUI;Albares de la Ribera-Avenida de Los Poblados;Carcastillo;09/06/2020;16/06/2020;40,37411;-3,73868
11051723; C. BELZUNEGUI;Albares de la Ribera-Avenida de Los Poblados;Avenida de Los Poblados;09/06/2020;16/06/2020;40,37422;-3,73871
11051804; C. CARCASTILLO;Besolla-Padre Amigo;Padre Amigo;24/06/2020;01/07/2020;40,37752;-3,73806
11051805; C. CARCASTILLO;Besolla-Padre Amigo;Besolla;24/06/2020;01/07/2020;40,37752;-3,73806
11051854; C. CLARA CAMPOAMOR;Ademuz-Avefria;Ademuz;24/06/2020;01/07/2020;40,38395;-3,73338
11051855; C. CLARA CAMPOAMOR;Ademuz-Avefria;Avefria;24/06/2020;01/07/2020;40,38393;-3,73348
11052302; C. PADRE AMIGO;Maria Odiaga-Carcastillo;Carcastillo;24/06/2020;01/07/2020;40,37839;-3,73949
11052303; C. PADRE AMIGO;Maria Odiaga-Carcastillo;Maria Odiaga;24/06/2020;01/07/2020;40,37839;-3,73949
11052747;- Calle CAMINO VIEJO DE LEGANES;Alejandro Morán-Félix López;Félix López;23/06/2020;30/06/2020;40,38488;-3,72854
11052748;- Calle CAMINO VIEJO DE LEGANES;Alejandro Morán-Félix López;Alejandro Morán;23/06/2020;30/06/2020;40,38488;-3,72854
11060524; C. JOAQUIN TURINA;Roa-Avda. Carabanchel Alto;Avenida Carabanchel Alto;14/10/2020;21/10/2020;40,37283;-3,75253
11060525; C. JOAQUIN TURINA;Roa-Avda. Carabanchel Alto;Roa;14/10/2020;21/10/2020;40,37283;-3,75253
11060556; C LEGANES;Via Lusitana-Del Thaler;Via Lusitana;06/10/2020;13/10/2020;40,37158;-373669
11060557; C LEGANES;Via Lusitana-Del Thaler;Del Thaler;06/10/2020;13/10/2020;40,37158;-373669
11060558; C LEGANES - VIA LUSITANA;M-40-Avenida de la Peseta;M-40;06/10/2020;13/10/2020;40,36279;-374415
11060559; C LEGANES - VIA LUSITANA;M-40-Avenida de la Peseta;Avenida de la Peseta;06/10/2020;13/10/2020;40,36291;-3744
11060560;Lateral C LEGANES - VIA LUSITANA;M-40-Avenida de la Peseta;M-40;06/10/2020;13/10/2020;40,36279;-374415
11060561;Lateral C LEGANES - VIA LUSITANA;M-40-Avenida de la Peseta;Avenida de la Peseta;06/10/2020;13/10/2020;40,36291;-3744
11060995;  Carabanchel Alto;Calle Enrique Mart¡nez-Calle Allariz;Calle Enrique Mart¡nez;06/10/2020;13/10/2020;40,36542;-375363
11060996;  Carabanchel Alto;Calle Enrique Mart¡nez-Calle Allariz;Calle Allariz;06/10/2020;13/10/2020;40,36542;-375363
11061337; C. EUGENIA DE MONTIJO;Emperatriz (Pz.)-Parterre (Pz.);Parterre (Pz.);19/05/2020;26/05/2020;40,3752;-3,75092
11061338; C. EUGENIA DE MONTIJO;Emperatriz (Pz.)-Parterre (Pz.);Emperatriz (Pz.);19/05/2020;26/05/2020;40,37518;-3,75095
11061391; Crta. LEGANES;Avenida de Los Poblados-Aguacate;Avenida de Los Poblados;19/05/2020;26/05/2020;40,36981;-3,73883
11061392; Crta. LEGANES;Avenida de Los Poblados-Aguacate;Aguacate;19/05/2020;26/05/2020;40,36981;-3,73883
11061610; C. AGUACATE;Euro-Secoya;Secoya;02/06/2020;09/06/2020;40,36952;-3,74422
11061611; C. AGUACATE;Euro-Secoya;Euro;02/06/2020;09/06/2020;40,36952;-3,74422
11061612; C. AGUACATE;Muguett-Secoya;Secoya;02/06/2020;09/06/2020;40,36997;-3,74509
11061613; C. AGUACATE;Muguett-Secoya;Muguett;02/06/2020;09/06/2020;40,36997;-3,74509
11061769; C. CAMINO DE LAS CRUCES;Condesa de Teba-Mascaraque;Mascaraque;29/06/2020;06/07/2020;40,37384;-3,7563
11061770; C. CAMINO DE LAS CRUCES;Condesa de Teba-Mascaraque;Condesa de Teba;29/06/2020;06/07/2020;40,37384;-3,7563
11061935; C DEL HALCONERO DEL REY;Calle Ventura D¡az Bernardo-Calle Cazalegas;Calle Ventura D¡az Bernardo;29/06/2020;06/07/2020;40,3706;-3,72502
11061936; C DEL HALCONERO DEL REY;Calle Ventura D¡az Bernardo-Calle Cazalegas;Calle Cazalegas;29/06/2020;06/07/2020;40,3706;-3,72502
11062129; C. JACOBEO;Pinar de San Jose-Calle Universidad Alcala de Henares;Pinar de San Jose;29/06/2020;06/07/2020;40,36537;-3,76101
11062130; C. JACOBEO;Pinar de San Jose-Calle Universidad Alcala de Henares;Calle Universidad Alcala de Henares;29/06/2020 0:00;06/07/2020 0:00;40,36529;-3,76104
11062334; AV PESETA;C MARAVEDI-C LUIS DE ORO;C MARAVEDI;02/07/2020;09/07/2020;40,36292;-3,74683
11062335; AV PESETA;C MARAVEDI-C LUIS DE ORO;C LUIS DE ORO;02/07/2020;09/07/2020;40,36292;-3,74683
11062336; Av. PESETA, LA;Los Morales-Avenida Carabanchel Alto;Los Morales;02/07/2020;09/07/2020;40,36213;-3,75553
11062337; Av. PESETA, LA;Los Morales-Avenida Carabanchel Alto;Carabanchel Alto;02/07/2020;09/07/2020;40,36241;-3,75568
11062406; C. REAL, EL;Calderilla-Treseta;Treseta;29/06/2020;06/07/2020;40,36267;-3,73835
11062407; C. REAL, EL;Via Lusitana-Thaler;Via Lusitana;29/06/2020;06/07/2020;40,36262;-3,7396
11062414; C REUS;CALLE DEL AGUACATE-CALLE SECOYA;CALLE SECOYA;01/07/2020 0:00;08/07/2020 0:00;40,37165;-3,74447
11062415; C REUS;CALLE DEL AGUACATE-CALLE SECOYA;CALLE DEL AGUACATE;01/07/2020 0:00;08/07/2020 0:00;40,37165;-3,74447
11062475; C SALVADOR ALLENDE;AV. PESETA-CALLE LONJA DE LA SEDA;AV. PESETA;02/07/2020;09/07/2020;40,3654;-3,75747
11062476; C SALVADOR ALLENDE;AV. PESETA-CALLE LONJA DE LA SEDA;CALLE LONJA DE LA SEDA;02/07/2020 0:00;09/07/2020 0:00;40,3654;-3,75747
11062866;- Acceso DE M-40 A VIA LUSITANA;M-40-Vía Lusitana;Vía Lusitana;29/06/2020 0:00;06/07/2020 0:00;40,36221667;-3,743733333
11062949;- Avenida EURO;Croat-Maravedí;Croat;01/07/2020;08/07/2020;40,36436;-3,74921
11062950;- Avenida EURO;Croat-Maravedí;Maravedí;01/07/2020;08/07/2020;40,36436;-3,74921
11063047;- Calle GUAYABA;Ciruela-Guayaba;Guayaba;01/07/2020;08/07/2020;40,37185;-3,747366667
11063174;- Calle MARAVEDI;Avenida del Euro-Cidro;Avenida del Euro;01/07/2020;08/07/2020;40,36496;-3,74861
11063175;- Calle MARAVEDI;Avenida del Euro-Cidro;Cidro;01/07/2020;08/07/2020;40,36496;-3,74861
11063227;- Calle OBOLO;Doblo-Euro;Euro;01/07/2020;08/07/2020;40,37055;-3,74088
11063228;- Calle OBOLO;Doblo-Euro;Doblo;01/07/2020;08/07/2020;40,37055;-3,74088
11063259;- Avenida POBLADOS;Carranque-Polan;Carranque;29/06/2020;06/07/2020;40,37318333;-3,726833333
11063260;- Avenida POBLADOS;Carranque-Polan;Polan;29/06/2020;06/07/2020;40,37318333;-3,726833333
11063372;- Calle TULIPERO;Haya-Cidro;Cidro;29/06/2020;06/07/2020;40,36703;-3,74654
11063373;- Calle TULIPERO;Haya-Cidro;Haya;29/06/2020;06/07/2020;40,36703;-3,74654
11070700;  POBLADOS M-401;Abrantes-Via Lusitana;Abrantes;06/10/2020;13/10/2020;40,3739;-373525
11070701;  POBLADOS M-401;Abrantes-Via Lusitana;Via Lusitana;06/10/2020;13/10/2020;40,37386;-373528
11070874;Lateral C. VIA LUSITANA;Besolla-Avenida de Los Poblados;Ontanilla;06/10/2020;13/10/2020;40,37502;-373269
11070875;Lateral C. VIA LUSITANA;Besolla-Avenida de Los Poblados;Avenida de Los Poblados;06/10/2020 16:32;13/10/2020 16:32;40,37502;-373269
11070876;Lateral C. VIA LUSITANA;Ontanilla-Avenida de los Poblados;Ontanilla;06/10/2020 16:34;13/10/2020 16:34;40,37503;-373208
11070877; C. VIA LUSITANA;Ontanilla-Avenida de Los Poblados;Ontanilla;06/10/2020;13/10/2020;40,37477;-373268
11070878; C. VIA LUSITANA;Ontanilla-Avenida de Los Poblados;Avenida de Los Poblados;06/10/2020;13/10/2020;40,37477;-373268
11070879; C. VIA LUSITANA;Plaza Fernandez Ladreda-Braganza;Braganza;06/10/2020;13/10/2020;40,38437;-371893
11070880; C. VIA LUSITANA;Plaza Fernandez Ladreda-Braganza;Plaza Fernandez Ladreda;06/10/2020;13/10/2020;40,38437;-371893
11071595; C. VIA LUSITANA;Carranque-Ontanilla;Carranque;02/06/2020;09/06/2020;40,37567;-3,73115
11071596; C. VIA LUSITANA;Cazalegas-Ontanilla;Cazalegas;02/06/2020;09/06/2020;40,37589;-3,73179
11071597; C. VIA LUSITANA;Cazalegas-Ontanilla;Ontanilla;02/06/2020;09/06/2020;40,37589;-3,73179
11071598;Lateral C. VIA LUSITANA;Cazalegas-Ontanilla;Ontanilla;01/06/2020;08/06/2020;40,37567;-3,73115
11071604; Av. ABRANTES;Camino Viejo de Leganes-Besolla;Camino Viejo de Leganes;02/06/2020 13:36;09/06/2020 13:36;40,37632;-3,73396
11071605; Av. ABRANTES;Camino Viejo de Leganes-Besolla;Besolla;02/06/2020;09/06/2020;40,37647;-3,73399
11071606; Av. ABRANTES;Pelicano-Argeso;Pelicano;02/06/2020;09/06/2020;40,38294;-3,72558
11071607; Av. ABRANTES;Pelicano-Argeso;Argeso;02/06/2020;09/06/2020;40,38294;-3,72558
11071608; Av. ABRANTES;Portalegre-Avenida Oporto;Portalegre;02/06/2020;09/06/2020;40,38428;-3,72332
11071609; Av. ABRANTES;Portalegre-Avenida Oporto;Avenida Oporto;02/06/2020;09/06/2020;40,38428;-3,72332
11071751; C. BRAGANZA;Avenida de Oporto-Via Lusitana;Via Lusitana;09/06/2020;16/06/2020;40,3845;-3,72122
11071802; C. CARCASTILLO;Besolla-Camino Viejo de Leganes;Camino Viejo de Leganes;30/06/2020;07/07/2020;40,3781;-3,73625
11071803; C. CARCASTILLO;Besolla-Camino Viejo de Leganes;Besolla;30/06/2020;07/07/2020;40,3781;-3,73625
11072364; C. PORTALEGRE;Avenida de Oporto-Avenida de Abrantes;Avenida de Abrantes;30/06/2020;07/07/2020;40,38484;-3,72378
11072365; C. PORTALEGRE;Avenida de Oporto-Avenida de Abrantes;Avenida de Oporto;30/06/2020;07/07/2020;40,38473;-3,72375
11072599; C§ VIEJO DE LEGANES;Pelicano-Avefria;Pelicano;30/06/2020;07/07/2020;40,38405;-3,72899
11072600; C§ VIEJO DE LEGANES;Pelicano-Avefria;Avefria;30/06/2020;07/07/2020;40,38405;-3,72899
12010702;  POBLADOS M-401;Avenida Rafaela Ybarra-Guetaria;Avenida Rafaela Ybarra;06/10/2020 17:19;13/10/2020 17:19;40,37349;-371329
12010703;  POBLADOS M-401;Avenida Rafaela Ybarra-Guetaria;Guetaria;06/10/2020 17:22;13/10/2020 17:22;40,37351;-371326
12010712;  POBLADOS. LOS M-401;Avenida Princesa Juana de Austria-Guetaria;Guetaria;06/10/2020 17:30;13/10/2020 17:30;40,37381;-371631
12010713;  POBLADOS. LOS M-401;Avenida Princesa Juana de Austria-Guetaria;Avenida Princesa Juana de Austria;06/10/2020 17:32;13/10/2020 17:32;40,37381;-371631
12010744;  RAFAELA YBARRA;Leiza-Deva;Leiza;06/10/2020 17:42;13/10/2020 17:42;40,37038;-371244
12010745;  RAFAELA YBARRA;Leiza-Deva;Deva;06/10/2020 17:43;13/10/2020 17:43;40,37037;-371239
12013001;- Calle GAINZA;Regil-Segura;Segura;30/06/2020;07/07/2020;40,36834;-3,7188
12020039; C. ANTONIO LOPEZ;Simon Gonzalez-Virgen de la Encina;Simon Gonzalez;12/02/2020;19/02/2020;40,37866;-3,69531
12020321; Av. CORDOBA;Doctor Tolosa Latour-Glorieta de Malaga;Doctor Tolosa Latour;02/03/2020 16:38;09/03/2020 16:38;40,37807;-3,69615
12020322; Av. CORDOBA;Doctor Tolosa Latour-Glorieta de Malaga;Glorieta de Malaga;02/03/2020 16:46;09/03/2020 16:46;40,37807;-3,69615
12020323;Carril bus Av. CORDOBA;Doctor Tolosa Latour-Glorieta de Malaga;Doctor Tolosa Latour;02/03/2020 16:41;09/03/2020 16:41;40,37843;-3,69627
12020324;Carril bus Av. CORDOBA;Doctor Tolosa Latour-Glorieta de Malaga;Glorieta de Malaga;02/03/2020 16:43;09/03/2020 16:43;40,37843;-3,69627
12020367; C. DOCTOR TOLOSA LATOUR;Avenida de Cordoba-Ciudad Sanitaria 12 Octubre;Ciudad Sanitaria 12 Octubre;10/03/2020;17/03/2020;40,37962;-3,69722
12020368; C. DOCTOR TOLOSA LATOUR;Avenida de Cordoba-Ciudad Sanitaria 12 Octubre;Avenida de Cordoba;10/03/2020;17/03/2020;40,37955;-3,69732
12020369; C. DOCTOR TOLOSA LATOUR;Ciudad Sanitaria 12 Octubre-Avenida de los Poblados;Avenida de los Poblados;10/03/2020;17/03/2020;40,37189;-3,70309
12020370; C. DOCTOR TOLOSA LATOUR;Ciudad Sanitaria 12 Octubre-Avenida de los Poblados;Ciudad Sanitaria 12 Octubre;10/03/2020;17/03/2020;40,37189;-3,70309
12020373; Av. EDUARDO BARREIROS;Los Poblados (Av)-Los Rosales (Av);Los Poblados (Av);10/03/2020;17/03/2020;40,37033;-3,69613
